"0x01c69195d6b709422c6feec21754526fc804d398","1"
"0x3c790428e7a128cbc809ffe092aef1899a1118a3","0.1"
"0x601c24321475c2e5b1bb41f7ebf9cb10206de1ca","0.99"
"0x6ae9b84ed1692b08ad38307596a9db9797969d42","1.55"
"0xc7ab734bcaf3e186ca69cfcdca594869d9f3af90","1"
"0xccec19f32fab0b944275079edd5bd2bd61808f4d","5.6"
"0xd0078281d7f62a68765b422ea8b24266d71ae4ed","3.03"
"0xd46a9e017f6398850f3a0983bd9468b529d93843","1.92"
"0xe7c2511d81f06c1b523daca8c0049e1e7ddc2bdf","7"
"0xf592136342804a1bf51a5c55049e597252b56e2b","0.29"
